"Publication Date","Publication Year","Journal","Research Article' or 'non-Research Article'?","Article Title","Days Old","Total Citations","Total Citations Per Day","Citations CrossRef Per Day","Citations PubMed Per Day","Citations Scopus Per Day","HTML Page Views Per Day","XML Downloads Per Day","PDF Downloads Per Day","Combined Downloads Per Day","Blog Postgenomic Per Day","Blog Nature Per Day","Blog Bloglines Per Day","Number of Trackbacks Per Day","Social Bookmarking – CiteULike Per Day","Social Bookmarking – Connotea Per Day","Number of Ratings Per Day",,"Number of Note threads Per Day","Number of replies to Notes Per Day","Number of Comment threads Per Day","Number of 'Star Ratings' that also include a text comment Per Day"
07/09/08,2008,"PLoS ONE","RA","Comparative Analysis of Viral Gene Expression Programs during Poxvirus Infection: A Transcriptional Map of the Vaccinia and Monkeypox Genomes",468,1,0,0,0,0,0.53,0.41,3.47,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Galectin-4 Controls Intestinal Inflammation by Selective Regulation of Peripheral and Mucosal T Cell Apoptosis and Cell Cycle",468,6,0.01,0.01,0,0.01,0.36,0.36,1.85,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Triacylglycerol Fatty Acid Composition in Diet-Induced Weight Loss in Subjects with Abnormal Glucose Metabolism ? the GENOBIN Study",468,5,0.01,0,0,0,0.47,0.37,9.02,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Effects of Unexpected Chords and of Performer's Expression on Brain Responses and Electrodermal Activity",468,1,0,0,0,0,0.57,0.38,6.79,0,0,0,0,0,0,0.01,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Are Child and Adolescent Responses to Placebo Higher in Major Depression than in Anxiety Disorders? A Systematic Review of Placebo-Controlled Trials",468,0,0,0,0,0,0.37,0.34,2.92,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Systematic Evaluation of Candidate Blood Markers for Detecting Ovarian Cancer",468,4,0.01,0,0,0,0.54,0.19,2.72,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","IGF1 Is a Common Target Gene of Ewing's Sarcoma Fusion Proteins in Mesenchymal Progenitor Cells",468,3,0.01,0,0,0,0.36,0.29,2.35,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","fMRI Evidence for a Dual Process Account of the Speed-Accuracy Tradeoff in Decision-Making",468,6,0.01,0,0,0.01,0.29,0.23,1.58,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Phase 1 Trial of Malaria Transmission Blocking Vaccine Candidates Pfs25 and Pvs25 Formulated with Montanide ISA 51",468,6,0.01,0,0,0.01,0.62,0.27,7.82,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Oct-4 Expression Maintained Cancer Stem-Like Properties in Lung Cancer-Derived CD133-Positive Cells",468,14,0.03,0.01,0,0.02,1.68,0.29,5.96,0,0,0,0,0,0,0,0,,0,0,0,0.03
07/09/08,2008,"PLoS ONE","RA","Modified Whole-Mount In situ Hybridization Protocol for the Detection of Transgene Expression in Electroporated Chick Embryos",468,0,0,0,0,0,0.47,0.43,3.11,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Tankyrase 1 and Tankyrase 2 Are Essential but Redundant for Mouse Embryonic Development",468,3,0.01,0,0,0,0.32,0.48,2.05,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Principles of Glomerular Organization in the Human Olfactory Bulb ? Implications for Odor Processing",468,4,0.01,0,0,0,0.33,0.23,1.57,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Finite Size Effects in Simulations of Protein Aggregation",468,2,0,0,0,0,0.23,0.41,1.69,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","The Role of Cardiac Troponin T Quantity and Function in Cardiac Development and Dilated Cardiomyopathy",468,2,0,0,0,0,0.33,0.35,1.81,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Sequence Information Encoded in DNA that May Influence Long-Range Chromatin Structure Correlates with Human Chromosome Functions",468,3,0.01,0,0,0,0.23,0.25,1.32,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Phase Locking Induces Scale-Free Topologies in Networks of Coupled Oscillators",468,4,0.01,0,0,0,0.22,0.41,1.75,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Local Alignment Refinement Using Structural Assessment",468,1,0,0,0,0,0.15,0.3,1.1,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Use of Evidence-Based Practices in Pregnancy and Childbirth: South East Asia Optimising Reproductive and Child Health in Developing Countries Project",468,7,0.01,0,0.01,0,0.29,0.42,3.65,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Birds Reveal their Personality when Singing",468,1,0,0,0,0,0.48,0.23,3.61,0,0,0.01,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Functional Analysis of Spontaneous Cell Movement under Different Physiological Conditions",468,4,0.01,0,0,0,0.33,0.42,2.25,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","The C/H3 Domain of p300 Is Required to Protect VRK1 and VRK2 from their Downregulation Induced by p53",468,0,0,0,0,0,0.17,0.37,1.13,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Cognitive Components of Regularity Processing in the Auditory Domain",468,0,0,0,0,0,0.2,0.36,1.62,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Phylogenetic Detection of Recombination with a Bayesian Prior on the Distance between Trees",468,1,0,0,0,0,0.39,0.45,2.27,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Insight into Microevolution of Yersinia pestis by Clustered Regularly Interspaced Short Palindromic Repeats",468,5,0.01,0,0,0,0.46,0.5,2.43,0,0,0,0,0,0,0.01,0,,0,0,0,0.01
07/09/08,2008,"PLoS ONE","RA","Variants of ST8SIA1 Are Associated with Risk of Developing Multiple Sclerosis",468,2,0,0,0,0,0.23,0.28,1.58,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","The Actinome of Dictyostelium discoideum in Comparison to Actins and Actin-Related Proteins from Other Organisms",468,0,0,0,0,0,0.24,0.37,1.42,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/08,2008,"PLoS ONE","RA","Genes Differentially Expressed in Conidia and Hyphae of Aspergillus fumigatus upon Exposure to Human Neutrophils",468,4,0.01,0,0,0.01,0.46,0.33,2.21,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Epigenotyping in Peripheral Blood Cell DNA and Breast Cancer Risk: A Proof of Principle Study",461,2,0,0,0,0,0.72,0.03,3.08,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","The CXC-Chemokine CXCL4 Interacts with Integrins Implicated in Angiogenesis",461,0,0,0,0,0,0.31,0.02,1.78,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","PKC? Stimulated Arginine Methylation of RIP140 for Its Nuclear-Cytoplasmic Export in Adipocyte Differentiation",461,2,0,0,0,0,0.35,0.02,1.36,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Genetic Immunisation by Liver Stage Antigen 3 Protects Chimpanzees against Malaria despite Low Immune Responses",461,0,0,0,0,0,0.25,0.01,1.23,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Direct Infection and Replication of Naturally Occurring Hepatitis C Virus Genotypes 1, 2, 3 and 4 in Normal Human Hepatocyte Cultures",461,1,0,0,0,0,1.47,0.03,5.24,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Modelling the Epidemiological Impact of Intermittent Preventive Treatment against Malaria in Infants",461,1,0,0,0,0,0.35,0.01,2.13,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","A Triad of Lys12, Lys41, Arg78 Spatial Domain, a Novel Identified Heparin Binding Site on Tat Protein, Facilitates Tat-Driven Cell Adhesion",461,0,0,0,0,0,0.21,0.01,1.15,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","A Network Model for the Correlation between Epistasis and Genomic Complexity",461,0,0,0,0,0,0.47,0.01,2.18,0,0,0,0.01,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Potential Effects of Oilseed Rape Expressing Oryzacystatin-1 (OC-1) and of Purified Insecticidal Proteins on Larvae of the Solitary Bee Osmia bicornis",461,1,0,0,0,0,0.26,0.02,2.03,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Interferon-Gamma Release Assay for the Diagnosis of Latent TB Infection ? Analysis of Discordant Results, when Compared to the Tuberculin Skin Test",461,9,0.02,0,0,0.02,0.65,0.01,2.95,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","Amelioration of Streptozotocin-Induced Diabetes in Mice with Cells Derived from Human Marrow Stromal Cells",461,5,0.01,0,0,0.01,0.45,0.02,1.9,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Monocytes from Cystic Fibrosis Patients Are Locked in an LPS Tolerance State: Down-Regulation of TREM-1 as Putative Underlying Mechanism",461,1,0,0,0,0,0.36,0.01,1.52,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Histone Deacetylases Control Neurogenesis in Embryonic Brain by Inhibition of BMP2/4 Signaling",461,2,0,0,0,0,0.64,0.01,2.54,0,0,0,0,0,0,0,0,,0,0,0,0
07/23/08,2008,"PLoS ONE","RA","Changes in Gray Matter Induced by Learning?Revisited",454,9,0.02,0.01,0,0.01,0.84,0.04,8.74,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","Genomic Instability Is Associated with Natural Life Span Variation in Saccharomyces cerevisiae",461,0,0,0,0,0,0.28,0.01,1.72,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Targeted Development of Registries of Biological Parts",461,6,0.01,0,0,0,0.34,0.01,2.15,0,0,0,0.02,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","An Integrated Epigenetic and Genetic Analysis of DNA Methyltransferase Genes (DNMTs) in Tumor Resistant and Susceptible Chicken Lines",461,1,0,0,0,0,0.29,0.02,1.42,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Non-Linear Population Firing Rates and Voltage Sensitive Dye Signals in Visual Areas 17 and 18 to Short Duration Stimuli",461,0,0,0,0,0,0.15,0.02,0.83,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Sequences, Annotation and Single Nucleotide Polymorphism of the Major Histocompatibility Complex in the Domestic Cat",461,0,0,0,0,0,0.24,0.02,1.35,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","The Angio-Fibrotic Switch of VEGF and CTGF in Proliferative Diabetic Retinopathy",461,8,0.02,0.01,0,0,0.34,0.02,1.69,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","Molecular Characterization of the Gastrula in the Turtle Emys orbicularis: An Evolutionary Perspective on Gastrulation",461,0,0,0,0,0,0.22,0.02,1.45,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Protein Solubility and Folding Enhancement by Interaction with RNA",461,4,0.01,0,0,0,0.45,0.02,2.49,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Female Dominance over Males in Primates: Self-Organisation and Sexual Dimorphism",461,4,0.01,0.01,0,0,0.5,0.02,4.37,0,0,0,0,0,0,0,0,,0,0,0,0.01
08/06/08,2008,"PLoS ONE","RA","Estimating the Resources Needed and Savings Anticipated from Roll-Out of Adult Male Circumcision in Sub-Saharan Africa",440,5,0.01,0,0,0,0.34,0.01,4.27,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Diversity and Evolution of Coral Fluorescent Proteins",461,9,0.02,0.01,0,0.01,0.92,0.02,4.22,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","Activity-Dependent Shedding of the NMDA Receptor Glycine Binding Site by Matrix Metalloproteinase 3: A PUTATIVE Mechanism of Postsynaptic Plasticity",461,0,0,0,0,0,0.24,0.01,1.17,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","A Novel Strategy Involved Anti-Oxidative Defense: The Conversion of NADH into NADPH by a Metabolic Network",461,3,0.01,0,0,0.01,0.44,0.03,1.94,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Evolution of Streptococcus pneumoniae and Its Close Commensal Relatives",461,11,0.02,0.01,0,0.02,1.03,0.03,3.95,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","Implication of New WHO Growth Standards on Identification of Risk Factors and Estimated Prevalence of Malnutrition in Rural Malawian Infants",461,0,0,0,0,0,0.26,0.01,1.85,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Virus-Like Particles of SARS-Like Coronavirus Formed by Membrane Proteins from Different Origins Demonstrate Stimulating Activity in Human Dendritic Cells",461,0,0,0,0,0,0.25,0.02,1.37,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Nerve Growth Factor Stimulates Interaction of Cayman Ataxia Protein BNIP-H/Caytaxin with Peptidyl-Prolyl Isomerase Pin1 in Differentiating Neurons",461,0,0,0,0,0,0.15,0.02,0.94,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Does Sex-Selective Predation Stabilize or Destabilize Predator-Prey Dynamics?",461,2,0,0,0,0,0.32,0.01,2.46,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","UV-Light Exposed Prion Protein Fails to Form Amyloid Fibrils",461,0,0,0,0,0,0.42,0.03,2.29,0,0,0,0,0,0,0.01,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Specific and Sensitive Detection of H. pylori in Biological Specimens by Real-Time RT-PCR and In Situ Hybridization",461,1,0,0,0,0,0.31,0.02,2.44,0,0,0,0,0,0,0,0,,0,0,0,0
07/30/08,2008,"PLoS ONE","RA","Differential Effects of Migration and Deportation on HIV Infection among Male and Female Injection Drug Users in Tijuana, Mexico",447,1,0,0,0,0,0.25,0.01,3.92,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Influenza Virus in Human Exhaled Breath: An Observational Study",461,7,0.02,0,0,0.01,0.86,0.03,4.86,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","Major Histocompatibility Complex Based Resistance to a Common Bacterial Pathogen of Amphibians",461,0,0,0,0,0,0.32,0.02,2.48,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","High Throughput Automated Allele Frequency Estimation by Pyrosequencing",461,0,0,0,0,0,0.4,0.01,1.95,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Modulating Vesicle Priming Reveals that Vesicle Immobilization Is Necessary but not Sufficient for Fusion-Competence",461,3,0.01,0,0,0,0.22,0.02,1.04,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Identification of a Neuropeptide S Responsive Circuitry Shaping Amygdala Activity via the Endopiriform Nucleus",461,5,0.01,0,0,0.01,0.27,0.01,2.02,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Molecular Subsets in the Gene Expression Signatures of Scleroderma Skin",461,6,0.01,0,0,0,0.64,0.03,3.22,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Structure-Activity Relationship and Substrate-Dependent Phenomena in Effects of Ginsenosides on Activities of Drug-Metabolizing P450 Enzymes",461,1,0,0,0,0,0.36,0.02,2.29,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Age-Specific Epigenetic Drift in Late-Onset Alzheimer's Disease",461,7,0.02,0,0,0.01,1.2,0.04,6.32,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","The Protein Phosphatase 7 Regulates Phytochrome Signaling in Arabidopsis",461,0,0,0,0,0,0.38,0.01,1.84,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","A 28,000 Years Old Cro-Magnon mtDNA Sequence Differs from All Potentially Contaminating Modern Sequences",461,2,0,0,0,0,2.16,0.13,24.38,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Defects in Actin Dynamics Lead to an Autoinflammatory Condition through the Upregulation of CXCL5",461,0,0,0,0,0,0.18,0.02,0.9,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Native Bacterial Endophytes Promote Host Growth in a Species-Specific Manner; Phytohormone Manipulations Do Not Result in Common Growth Responses",461,0,0,0,0,0,0.46,0.01,2.27,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Modulation of NKT Cell Development by B7-CD28 Interaction: An Expanding Horizon for Costimulation",461,5,0.01,0,0,0.01,0.29,0.02,1.28,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","The Polycomb Repressive Complex 2 Is a Potential Target of SUMO Modifications",461,1,0,0,0,0,0.86,0.02,3.08,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Identification of a Regulatory T Cell Specific Cell Surface Molecule that Mediates Suppressive Signals and Induces Foxp3 Expression",461,6,0.01,0.01,0,0.01,1.17,0.04,4.92,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Advances in Quantitative Hepcidin Measurements by Time-of-Flight Mass Spectrometry",461,32,0.07,0.01,0.02,0.04,0.46,0.02,2.43,0,0,0,0,0,0,0,0,,0,0,0,0.07
07/16/08,2008,"PLoS ONE","RA","Neither Replication nor Simulation Supports a Role for the Axon Guidance Pathway in the Genetics of Parkinson's Disease",461,5,0.01,0.01,0,0,0.22,0.01,1.13,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Genome Holography: Deciphering Function-Form Motifs from Gene Expression Data",461,2,0,0,0,0,0.32,0.01,1.48,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Analysis of Venezuelan Equine Encephalitis Replicon Particles Packaged in Different Coats",461,1,0,0,0,0,0.16,0.01,1.2,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Evaluating the Influence of Epidemiological Parameters and Host Ecology on the Spread of Phocine Distemper Virus through Populations of Harbour Seals",461,0,0,0,0,0,0.21,0.01,1.2,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Immunological Monitoring of Renal Transplant Recipients to Predict Acute Allograft Rejection Following the Discontinuation of Tacrolimus",461,5,0.01,0.01,0,0,0.4,0.02,1.88,0,0,0,0,0,0,0.01,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","A Meta-Analysis of Microarray Gene Expression in Mouse Stem Cells: Redefining Stemness",461,2,0,0,0,0,0.44,0.01,2.18,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Murine Leukemia Virus Spreading in Mice Impaired in the Biogenesis of Secretory Lysosomes and Ca2+-Regulated Exocytosis",461,0,0,0,0,0,0.21,0.01,1.04,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Role of Sox-9, ER81 and VE-Cadherin in Retinoic Acid-Mediated Trans-Differentiation of Breast Cancer Cells",461,2,0,0,0,0,0.38,0.02,2.33,0,0,0,0,0,0,0,0,,0,0,0,0
07/23/08,2008,"PLoS ONE","RA","Claudin-1 Is a p63 Target Gene with a Crucial Role in Epithelial Development",454,3,0.01,0,0,0,0.55,0.02,2.54,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/23/08,2008,"PLoS ONE","RA","Visual Working Memory Capacity and Proactive Interference",454,1,0,0,0,0,0.44,0.01,8.03,0,0,0,0,0,0,0,0,,0,0,0,0
07/23/08,2008,"PLoS ONE","RA","High Protein Binding and Cidal Activity against Penicillin-Resistant S. pneumoniae: A Cefditoren In Vitro Pharmacodynamic Simulation",454,3,0.01,0,0,0,0.17,0.02,1.43,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/23/08,2008,"PLoS ONE","RA","Mitochondrial Ca2+ Overload Underlies A? Oligomers Neurotoxicity Providing an Unexpected Mechanism of Neuroprotection by NSAIDs",454,6,0.01,0,0,0.01,0.62,0.02,2.8,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/23/08,2008,"PLoS ONE","RA","Substantial Alterations of the Cutaneous Bacterial Biota in Psoriatic Lesions",454,3,0.01,0,0,0,0.37,0.01,2.17,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Massively Parallel Interrogation of Aptamer Sequence, Structure and Function",461,4,0.01,0,0,0,0.43,0.02,1.81,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","TAF6? Controls Apoptosis and Gene Expression in the Absence of p53",461,2,0,0,0,0,0.18,0.01,0.92,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Global Regulation of Nucleotide Biosynthetic Genes by c-Myc",461,7,0.02,0.01,0,0.01,0.55,0.01,2.32,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","Seventeen New Complete mtDNA Sequences Reveal Extensive Mitochondrial Genome Evolution within the Demospongiae",461,2,0,0,0,0,0.37,0.02,1.83,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","A Bistable Gene Switch for Antibiotic Biosynthesis: The Butyrolactone Regulon in Streptomyces coelicolor",461,0,0,0,0,0,0.37,0.02,1.47,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Prelimbic and Infralimbic Prefrontal Cortex Interact during Fast Network Oscillations",461,0,0,0,0,0,0.36,0.02,1.74,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Transmembrane Protein Oxygen Content and Compartmentalization of Cells",461,0,0,0,0,0,0.15,0.01,1.01,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Antimalarial Therapy Selection for Quinolone Resistance among Escherichia coli in the Absence of Quinolone Exposure, in Tropical South America",461,1,0,0,0,0,0.73,0.07,5.42,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Forty Years Trends in Timing of Pubertal Growth Spurt in 157,000 Danish School Children",461,4,0.01,0,0,0.01,0.22,0.02,2.78,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/23/08,2008,"PLoS ONE","RA","Binding of ?2ML1 to the Low Density Lipoprotein Receptor-Related Protein 1 (LRP1) Reveals a New Role for LRP1 in the Human Epidermis",454,1,0,0,0,0,0.15,0.02,0.97,0,0,0,0,0,0,0,0,,0,0,0,0
07/23/08,2008,"PLoS ONE","RA","Genetic Variation and De Novo Mutations in the Parthenogenetic Caucasian Rock Lizard Darevskia unisexualis",454,0,0,0,0,0,0.14,0.01,1.51,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Willingness of Men Who Have Sex with Men (MSM) in the United States to Be Circumcised as Adults to Reduce the Risk of HIV Infection",461,1,0,0,0,0,0.23,0.02,2.48,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Genistein-Supplemented Diet Decreases Malaria Liver Infection in Mice and Constitutes a Potential Prophylactic Strategy",461,0,0,0,0,0,0.27,0.02,1.53,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Differential Interactions of the Autonomous Pathway RRM Proteins and Chromatin Regulators in the Silencing of Arabidopsis Targets",461,5,0.01,0,0,0.01,0.59,0.02,1.99,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Oncogenic BRAF Regulates Melanoma Proliferation through the Lineage Specific Factor MITF",461,11,0.02,0.01,0,0.01,0.71,0.02,2.9,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/16/08,2008,"PLoS ONE","RA","AIP4/Itch Regulates Notch Receptor Degradation in the Absence of Ligand",461,3,0.01,0,0,0,0.46,0.03,1.88,0,0,0,0,0,0,0,0,,0,0,0,0.01
07/16/08,2008,"PLoS ONE","RA","Rheological Characterization of the Bundling Transition in F-Actin Solutions Induced by Methylcellulose",461,2,0,0,0,0,0.11,0.01,0.56,0,0,0,0,0,0,0,0,,0,0,0,0
07/16/08,2008,"PLoS ONE","RA","Type I Interferon: Potential Therapeutic Target for Psoriasis?",461,11,0.02,0.01,0,0.01,0.69,0.02,2.98,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/23/08,2008,"PLoS ONE","RA","Paleodistributions and Comparative Molecular Phylogeography of Leafcutter Ants (Atta spp.) Provide New Insight into the Origins of Amazonian Diversity",454,0,0,0,0,0,0.85,0.02,8,0,0,0.01,0,0,0,0,0,,0,0,0,0
07/23/08,2008,"PLoS ONE","RA","Evidence of Henipavirus Infection in West African Fruit Bats",454,8,0.02,0,0,0.01,0.36,0.01,2.21,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/23/08,2008,"PLoS ONE","RA","Adaptive Immune Neuroprotection in G93A-SOD1 Amyotrophic Lateral Sclerosis Mice",454,8,0.02,0,0,0.01,0.55,0.01,2.01,0,0,0,0,0,0,0,0,,0,0,0,0.02
07/23/08,2008,"PLoS ONE","RA","A Motion Illusion Reveals Mechanisms of Perceptual Stabilization",454,0,0,0,0,0,0.33,0.01,2.19,0,0,0,0,0,0,0,0,,0.01,0,0,0
07/23/08,2008,"PLoS ONE","RA","Interaction of Hyperalgesia and Sensory Loss in Complex Regional Pain Syndrome Type I (CRPS I)",454,2,0,0,0,0,0.33,0.02,3.04,0,0,0,0,0,0,0,0,,0,0,0,0
07/23/08,2008,"PLoS ONE","RA","Splice Variants of the Forkhead Box Protein AFX Exhibit Dominant Negative Activity and Inhibit AFX?-Mediated Tumor Cell Apoptosis",454,0,0,0,0,0,0.17,0.01,0.92,0,0,0,0,0,0,0,0,,0,0,0,0
