"doi","Topic Area"
"10.1371/journal.pone.0002608","Infectious Diseases"
"10.1371/journal.pone.0002608","Radiology and Medical Imaging"
"10.1371/journal.pone.0002609","Cardiovascular Disorders"
"10.1371/journal.pone.0002609","Diabetes and Endocrinology"
"10.1371/journal.pone.0002609","Genetics and Genomics"
"10.1371/journal.pone.0002609","Pharmacology"
"10.1371/journal.pone.0002609","Radiology and Medical Imaging"
"10.1371/journal.pone.0002610","Neuroscience"
"10.1371/journal.pone.0002611","Cell Biology"
"10.1371/journal.pone.0002611","Pharmacology"
"10.1371/journal.pone.0002612","Cardiovascular Disorders"
"10.1371/journal.pone.0002613","Evolutionary Biology"
"10.1371/journal.pone.0002614","Biophysics"
"10.1371/journal.pone.0002614","Computational Biology"
"10.1371/journal.pone.0002614","Molecular Biology"
"10.1371/journal.pone.0002614","Physiology"
"10.1371/journal.pone.0002615","Cell Biology"
"10.1371/journal.pone.0002616","Biochemistry"
"10.1371/journal.pone.0002616","Evolutionary Biology"
"10.1371/journal.pone.0002616","Genetics and Genomics"
"10.1371/journal.pone.0002616","Molecular Biology"
"10.1371/journal.pone.0002617","Evolutionary Biology"
"10.1371/journal.pone.0002617","Neuroscience"
"10.1371/journal.pone.0002618","Public Health and Epidemiology"
"10.1371/journal.pone.0002618","Respiratory Medicine"
"10.1371/journal.pone.0002619","Evidence-Based Healthcare"
"10.1371/journal.pone.0002619","Public Health and Epidemiology"
"10.1371/journal.pone.0002620","Infectious Diseases"
"10.1371/journal.pone.0002620","Virology"
"10.1371/journal.pone.0002621","Evolutionary Biology"
"10.1371/journal.pone.0002621","Microbiology"
"10.1371/journal.pone.0002622","Cell Biology"
"10.1371/journal.pone.0002622","Developmental Biology"
"10.1371/journal.pone.0002622","Immunology"
"10.1371/journal.pone.0002622","Neuroscience"
"10.1371/journal.pone.0002623","Biotechnology"
"10.1371/journal.pone.0002623","Cell Biology"
"10.1371/journal.pone.0002623","Microbiology"
"10.1371/journal.pone.0002624","Infectious Diseases"
"10.1371/journal.pone.0002624","Pediatrics and Child Health"
"10.1371/journal.pone.0002625","Neurological Disorders"
"10.1371/journal.pone.0002625","Neuroscience"
"10.1371/journal.pone.0002625","Physiology"
"10.1371/journal.pone.0002626","Gastroenterology and Hepatology"
"10.1371/journal.pone.0002626","Infectious Diseases"
"10.1371/journal.pone.0002626","Public Health and Epidemiology"
"10.1371/journal.pone.0002627","Biophysics"
"10.1371/journal.pone.0002627","Computational Biology"
"10.1371/journal.pone.0002627","Computer Science"
"10.1371/journal.pone.0002627","Neuroscience"
"10.1371/journal.pone.0002627","Physics"
"10.1371/journal.pone.0002628","Biochemistry"
"10.1371/journal.pone.0002628","Computational Biology"
"10.1371/journal.pone.0002628","Genetics and Genomics"
"10.1371/journal.pone.0002628","Infectious Diseases"
"10.1371/journal.pone.0002628","Virology"
"10.1371/journal.pone.0002629","Gastroenterology and Hepatology"
"10.1371/journal.pone.0002629","Immunology"
"10.1371/journal.pone.0002630","Biochemistry"
"10.1371/journal.pone.0002630","Computational Biology"
"10.1371/journal.pone.0002630","Diabetes and Endocrinology"
"10.1371/journal.pone.0002630","Nutrition"
"10.1371/journal.pone.0002631","Neuroscience"
"10.1371/journal.pone.0002631","Physiology"
"10.1371/journal.pone.0002632","Mental Health"
"10.1371/journal.pone.0002633","Oncology"
"10.1371/journal.pone.0002633","Women's Health"
"10.1371/journal.pone.0002634","Oncology"
"10.1371/journal.pone.0002634","Pathology"
"10.1371/journal.pone.0002635","Neuroscience"
"10.1371/journal.pone.0002636","Immunology"
"10.1371/journal.pone.0002636","Infectious Diseases"
"10.1371/journal.pone.0002637","Cell Biology"
"10.1371/journal.pone.0002637","Oncology"
"10.1371/journal.pone.0002638","Cell Biology"
"10.1371/journal.pone.0002638","Developmental Biology"
"10.1371/journal.pone.0002638","Genetics and Genomics"
"10.1371/journal.pone.0002638","Molecular Biology"
"10.1371/journal.pone.0002639","Cell Biology"
"10.1371/journal.pone.0002639","Developmental Biology"
"10.1371/journal.pone.0002639","Diabetes and Endocrinology"
"10.1371/journal.pone.0002639","Genetics and Genomics"
"10.1371/journal.pone.0002639","Molecular Biology"
"10.1371/journal.pone.0002640","Neuroscience"
"10.1371/journal.pone.0002641","Biochemistry"
"10.1371/journal.pone.0002641","Biophysics"
"10.1371/journal.pone.0002641","Chemical Biology"
"10.1371/journal.pone.0002641","Computational Biology"
"10.1371/journal.pone.0002642","Cardiovascular Disorders"
"10.1371/journal.pone.0002642","Genetics and Genomics"
"10.1371/journal.pone.0002643","Genetics and Genomics"
"10.1371/journal.pone.0002643","Molecular Biology"
"10.1371/journal.pone.0002644","Mathematics"
"10.1371/journal.pone.0002644","Physics"
"10.1371/journal.pone.0002645","Computational Biology"
"10.1371/journal.pone.0002646","Evidence-Based Healthcare"
"10.1371/journal.pone.0002646","Obstetrics"
"10.1371/journal.pone.0002646","Pediatrics and Child Health"
"10.1371/journal.pone.0002647","Evolutionary Biology"
"10.1371/journal.pone.0002648","Biophysics"
"10.1371/journal.pone.0002648","Computational Biology"
"10.1371/journal.pone.0002648","Physics"
"10.1371/journal.pone.0002649","Biochemistry"
"10.1371/journal.pone.0002649","Cell Biology"
"10.1371/journal.pone.0002649","Molecular Biology"
"10.1371/journal.pone.0002650","Neuroscience"
"10.1371/journal.pone.0002650","Physiology"
"10.1371/journal.pone.0002651","Computational Biology"
"10.1371/journal.pone.0002651","Computer Science"
"10.1371/journal.pone.0002651","Evolutionary Biology"
"10.1371/journal.pone.0002651","Genetics and Genomics"
"10.1371/journal.pone.0002651","Infectious Diseases"
"10.1371/journal.pone.0002651","Mathematics"
"10.1371/journal.pone.0002651","Virology"
"10.1371/journal.pone.0002652","Biotechnology"
"10.1371/journal.pone.0002652","Computational Biology"
"10.1371/journal.pone.0002652","Evolutionary Biology"
"10.1371/journal.pone.0002652","Genetics and Genomics"
"10.1371/journal.pone.0002652","Infectious Diseases"
"10.1371/journal.pone.0002652","Microbiology"
"10.1371/journal.pone.0002652","Molecular Biology"
"10.1371/journal.pone.0002652","Public Health and Epidemiology"
"10.1371/journal.pone.0002653","Genetics and Genomics"
"10.1371/journal.pone.0002653","Neurological Disorders"
"10.1371/journal.pone.0002654","Cell Biology"
"10.1371/journal.pone.0002654","Computational Biology"
"10.1371/journal.pone.0002654","Genetics and Genomics"
"10.1371/journal.pone.0002655","Genetics and Genomics"
"10.1371/journal.pone.0002655","Infectious Diseases"
"10.1371/journal.pone.0002655","Microbiology"
"10.1371/journal.pone.0002656","Genetics and Genomics"
"10.1371/journal.pone.0002656","Oncology"
"10.1371/journal.pone.0002656","Public Health and Epidemiology"
"10.1371/journal.pone.0002656","Women's Health"
"10.1371/journal.pone.0002657","Biochemistry"
"10.1371/journal.pone.0002657","Cardiovascular Disorders"
"10.1371/journal.pone.0002657","Cell Biology"
"10.1371/journal.pone.0002657","Evidence-Based Healthcare"
"10.1371/journal.pone.0002657","Hematology"
"10.1371/journal.pone.0002657","Oncology"
"10.1371/journal.pone.0002658","Biochemistry"
"10.1371/journal.pone.0002658","Cell Biology"
"10.1371/journal.pone.0002659","Infectious Diseases"
"10.1371/journal.pone.0002660","Gastroenterology and Hepatology"
"10.1371/journal.pone.0002660","Virology"
"10.1371/journal.pone.0002661","Infectious Diseases"
"10.1371/journal.pone.0002661","Public Health and Epidemiology"
"10.1371/journal.pone.0002662","Biochemistry"
"10.1371/journal.pone.0002662","Infectious Diseases"
"10.1371/journal.pone.0002663","Computational Biology"
"10.1371/journal.pone.0002663","Evolutionary Biology"
"10.1371/journal.pone.0002663","Genetics and Genomics"
"10.1371/journal.pone.0002664","Molecular Biology"
"10.1371/journal.pone.0002664","Plant Biology"
"10.1371/journal.pone.0002665","Infectious Diseases"
"10.1371/journal.pone.0002666","Biotechnology"
"10.1371/journal.pone.0002666","Cell Biology"
"10.1371/journal.pone.0002666","Diabetes and Endocrinology"
"10.1371/journal.pone.0002667","Immunology"
"10.1371/journal.pone.0002667","Respiratory Medicine"
"10.1371/journal.pone.0002668","Developmental Biology"
"10.1371/journal.pone.0002668","Neuroscience"
"10.1371/journal.pone.0002669","Neuroscience"
"10.1371/journal.pone.0002669","Radiology and Medical Imaging"
"10.1371/journal.pone.0002670","Computational Biology"
"10.1371/journal.pone.0002670","Genetics and Genomics"
"10.1371/journal.pone.0002670","Microbiology"
"10.1371/journal.pone.0002671","Biotechnology"
"10.1371/journal.pone.0002671","Computational Biology"
"10.1371/journal.pone.0002671","Molecular Biology"
"10.1371/journal.pone.0002672","Genetics and Genomics"
"10.1371/journal.pone.0002673","Neuroscience"
"10.1371/journal.pone.0002674","Genetics and Genomics"
"10.1371/journal.pone.0002675","Diabetes and Endocrinology"
"10.1371/journal.pone.0002675","Ophthalmology"
"10.1371/journal.pone.0002676","Developmental Biology"
"10.1371/journal.pone.0002676","Evolutionary Biology"
"10.1371/journal.pone.0002677","Biochemistry"
"10.1371/journal.pone.0002678","Computational Biology"
"10.1371/journal.pone.0002678","Ecology"
"10.1371/journal.pone.0002678","Evolutionary Biology"
"10.1371/journal.pone.0002679","Public Health and Epidemiology"
"10.1371/journal.pone.0002680","Biophysics"
"10.1371/journal.pone.0002680","Biotechnology"
"10.1371/journal.pone.0002680","Evolutionary Biology"
"10.1371/journal.pone.0002681","Biochemistry"
"10.1371/journal.pone.0002681","Cell Biology"
"10.1371/journal.pone.0002682","Biochemistry"
"10.1371/journal.pone.0002682","Cell Biology"
"10.1371/journal.pone.0002682","Microbiology"
"10.1371/journal.pone.0002683","Evolutionary Biology"
"10.1371/journal.pone.0002683","Genetics and Genomics"
"10.1371/journal.pone.0002683","Infectious Diseases"
"10.1371/journal.pone.0002683","Microbiology"
"10.1371/journal.pone.0002684","Nutrition"
"10.1371/journal.pone.0002684","Pediatrics and Child Health"
"10.1371/journal.pone.0002684","Public Health and Epidemiology"
"10.1371/journal.pone.0002685","Infectious Diseases"
"10.1371/journal.pone.0002685","Virology"
"10.1371/journal.pone.0002686","Biochemistry"
"10.1371/journal.pone.0002686","Cell Biology"
"10.1371/journal.pone.0002687","Ecology"
"10.1371/journal.pone.0002687","Mathematics"
"10.1371/journal.pone.0002688","Biochemistry"
"10.1371/journal.pone.0002688","Biophysics"
"10.1371/journal.pone.0002688","Neurological Disorders"
"10.1371/journal.pone.0002689","Microbiology"
"10.1371/journal.pone.0002690","Infectious Diseases"
"10.1371/journal.pone.0002690","Public Health and Epidemiology"
"10.1371/journal.pone.0002691","Infectious Diseases"
"10.1371/journal.pone.0002691","Public Health and Epidemiology"
"10.1371/journal.pone.0002692","Ecology"
"10.1371/journal.pone.0002692","Evolutionary Biology"
"10.1371/journal.pone.0002692","Genetics and Genomics"
"10.1371/journal.pone.0002692","Infectious Diseases"
"10.1371/journal.pone.0002693","Biotechnology"
"10.1371/journal.pone.0002693","Genetics and Genomics"
"10.1371/journal.pone.0002693","Public Health and Epidemiology"
"10.1371/journal.pone.0002694","Biophysics"
"10.1371/journal.pone.0002694","Cell Biology"
"10.1371/journal.pone.0002694","Neuroscience"
"10.1371/journal.pone.0002695","Neuroscience"
"10.1371/journal.pone.0002696","Dermatology"
"10.1371/journal.pone.0002696","Genetics and Genomics"
"10.1371/journal.pone.0002696","Rheumatology"
"10.1371/journal.pone.0002697","Nutrition"
"10.1371/journal.pone.0002697","Pharmacology"
"10.1371/journal.pone.0002697","Plant Biology"
"10.1371/journal.pone.0002698","Cell Biology"
"10.1371/journal.pone.0002698","Developmental Biology"
"10.1371/journal.pone.0002698","Genetics and Genomics"
"10.1371/journal.pone.0002698","Mental Health"
"10.1371/journal.pone.0002698","Molecular Biology"
"10.1371/journal.pone.0002698","Neurological Disorders"
"10.1371/journal.pone.0002699","Cell Biology"
"10.1371/journal.pone.0002699","Developmental Biology"
"10.1371/journal.pone.0002699","Genetics and Genomics"
"10.1371/journal.pone.0002699","Molecular Biology"
"10.1371/journal.pone.0002699","Pathology"
"10.1371/journal.pone.0002699","Physiology"
"10.1371/journal.pone.0002699","Plant Biology"
"10.1371/journal.pone.0002700","Evolutionary Biology"
"10.1371/journal.pone.0002700","Genetics and Genomics"
"10.1371/journal.pone.0002701","Cell Biology"
"10.1371/journal.pone.0002701","Genetics and Genomics"
"10.1371/journal.pone.0002701","Immunology"
"10.1371/journal.pone.0002702","Ecology"
"10.1371/journal.pone.0002703","Immunology"
"10.1371/journal.pone.0002704","Biochemistry"
"10.1371/journal.pone.0002704","Cell Biology"
"10.1371/journal.pone.0002704","Developmental Biology"
"10.1371/journal.pone.0002704","Genetics and Genomics"
"10.1371/journal.pone.0002704","Molecular Biology"
"10.1371/journal.pone.0002704","Oncology"
"10.1371/journal.pone.0002705","Immunology"
"10.1371/journal.pone.0002706","Chemical Biology"
"10.1371/journal.pone.0002706","Chemistry"
"10.1371/journal.pone.0002706","Evidence-Based Healthcare"
"10.1371/journal.pone.0002706","Gastroenterology and Hepatology"
"10.1371/journal.pone.0002706","Hematology"
"10.1371/journal.pone.0002706","Infectious Diseases"
"10.1371/journal.pone.0002706","Urology"
"10.1371/journal.pone.0002707","Genetics and Genomics"
"10.1371/journal.pone.0002708","Computational Biology"
"10.1371/journal.pone.0002708","Genetics and Genomics"
"10.1371/journal.pone.0002709","Biotechnology"
"10.1371/journal.pone.0002709","Infectious Diseases"
"10.1371/journal.pone.0002709","Virology"
"10.1371/journal.pone.0002710","Ecology"
"10.1371/journal.pone.0002710","Infectious Diseases"
"10.1371/journal.pone.0002711","Immunology"
"10.1371/journal.pone.0002711","Nephrology"
"10.1371/journal.pone.0002711","Surgery"
"10.1371/journal.pone.0002712","Computational Biology"
"10.1371/journal.pone.0002712","Developmental Biology"
"10.1371/journal.pone.0002712","Genetics and Genomics"
"10.1371/journal.pone.0002712","Molecular Biology"
"10.1371/journal.pone.0002713","Cell Biology"
"10.1371/journal.pone.0002713","Microbiology"
"10.1371/journal.pone.0002713","Virology"
"10.1371/journal.pone.0002714","Cell Biology"
"10.1371/journal.pone.0002714","Developmental Biology"
"10.1371/journal.pone.0002715","Biochemistry"
"10.1371/journal.pone.0002715","Dermatology"
"10.1371/journal.pone.0002715","Molecular Biology"
"10.1371/journal.pone.0002716","Neuroscience"
"10.1371/journal.pone.0002717","Infectious Diseases"
"10.1371/journal.pone.0002717","Microbiology"
"10.1371/journal.pone.0002717","Pharmacology"
"10.1371/journal.pone.0002718","Biochemistry"
"10.1371/journal.pone.0002718","Neurological Disorders"
"10.1371/journal.pone.0002718","Neuroscience"
"10.1371/journal.pone.0002718","Physiology"
"10.1371/journal.pone.0002719","Dermatology"
"10.1371/journal.pone.0002719","Ecology"
"10.1371/journal.pone.0002719","Genetics and Genomics"
"10.1371/journal.pone.0002719","Microbiology"
"10.1371/journal.pone.0002720","Biochemistry"
"10.1371/journal.pone.0002720","Biotechnology"
"10.1371/journal.pone.0002720","Chemistry"
"10.1371/journal.pone.0002721","Biochemistry"
"10.1371/journal.pone.0002721","Genetics and Genomics"
"10.1371/journal.pone.0002721","Molecular Biology"
"10.1371/journal.pone.0002721","Oncology"
"10.1371/journal.pone.0002722","Biochemistry"
"10.1371/journal.pone.0002722","Cell Biology"
"10.1371/journal.pone.0002722","Genetics and Genomics"
"10.1371/journal.pone.0002722","Oncology"
"10.1371/journal.pone.0002723","Evolutionary Biology"
"10.1371/journal.pone.0002723","Genetics and Genomics"
"10.1371/journal.pone.0002723","Molecular Biology"
"10.1371/journal.pone.0002724","Biotechnology"
"10.1371/journal.pone.0002724","Computational Biology"
"10.1371/journal.pone.0002725","Neuroscience"
"10.1371/journal.pone.0002725","Physiology"
"10.1371/journal.pone.0002726","Biochemistry"
"10.1371/journal.pone.0002726","Computational Biology"
"10.1371/journal.pone.0002726","Evolutionary Biology"
"10.1371/journal.pone.0002726","Genetics and Genomics"
"10.1371/journal.pone.0002727","Infectious Diseases"
"10.1371/journal.pone.0002728","Diabetes and Endocrinology"
"10.1371/journal.pone.0002728","Pediatrics and Child Health"
"10.1371/journal.pone.0002729","Cell Biology"
"10.1371/journal.pone.0002729","Dermatology"
"10.1371/journal.pone.0002730","Evolutionary Biology"
"10.1371/journal.pone.0002730","Genetics and Genomics"
"10.1371/journal.pone.0002731","Infectious Diseases"
"10.1371/journal.pone.0002731","Public Health and Epidemiology"
"10.1371/journal.pone.0002732","Microbiology"
"10.1371/journal.pone.0002733","Developmental Biology"
"10.1371/journal.pone.0002733","Genetics and Genomics"
"10.1371/journal.pone.0002734","Cell Biology"
"10.1371/journal.pone.0002734","Oncology"
"10.1371/journal.pone.0002735","Biochemistry"
